chr	pos.cM	loci	Xchr	pos.bp	pos.Kb		
1	570.8147901	X1_3938924	X1	3938924	3938.924		
1	574.5447241	X1_3943115	X1	3943115	3943.115		
1	574.5447242	X1_3943117	X1	3943117	3943.117		
1	574.5447243	X1_3943147	X1	3943147	3943.147		
1	574.5447244	X1_3943158	X1	3943158	3943.158		
1	574.5447245	X1_3943876	X1	3943876	3943.876		
1	575.2957054	X1_3971430	X1	3971430	3971.43		
1	575.2957055	X1_3973458	X1	3973458	3973.458		
1	575.2957056	X1_3973519	X1	3973519	3973.519		
1	575.2957057	X1_3976709	X1	3976709	3976.709		
1	575.2957058	X1_3976917	X1	3976917	3976.917		
1	575.2957059	X1_3977454	X1	3977454	3977.454		
1	575.295706	X1_3978048	X1	3978048	3978.048		
1	575.2957061	X1_3978162	X1	3978162	3978.162		
1	575.2957062	X1_3979140	X1	3979140	3979.14		
1	575.2957063	X1_3979155	X1	3979155	3979.155		
1	575.2957064	X1_3979263	X1	3979263	3979.263		
1	575.2957065	X1_3979629	X1	3979629	3979.629		
1	575.2957066	X1_3979683	X1	3979683	3979.683		
1	575.2957067	X1_3979881	X1	3979881	3979.881		
1	575.2957068	X1_3980103	X1	3980103	3980.103		
1	575.2957069	X1_3984619	X1	3984619	3984.619		
1	575.295707	X1_3984630	X1	3984630	3984.63		
1	575.2957071	X1_3990921	X1	3990921	3990.921		
1	575.2957072	X1_3990956	X1	3990956	3990.956		
1	575.2957073	X1_3991038	X1	3991038	3991.038		
1	575.2957074	X1_3991100	X1	3991100	3991.1		
1	575.2957075	X1_3991142	X1	3991142	3991.142		
1	575.2957076	X1_3991161	X1	3991161	3991.161		
1	575.669103	X1_3991216	X1	3991216	3991.216		
1	575.6691031	X1_3991218	X1	3991218	3991.218		
1	575.6691032	X1_3991219	X1	3991219	3991.219		
1	575.6691033	X1_3991237	X1	3991237	3991.237		
1	576.0424991	X1_3991432	X1	3991432	3991.432		
1	576.0424992	X1_3991690	X1	3991690	3991.69		
1	576.0424993	X1_3991753	X1	3991753	3991.753		
1	576.0424994	X1_3991825	X1	3991825	3991.825		
1	576.0424995	X1_3991834	X1	3991834	3991.834		
1	576.0424996	X1_3991840	X1	3991840	3991.84		
1	576.4122059	X1_3991861	X1	3991861	3991.861		
1	576.412206	X1_3991888	X1	3991888	3991.888		
1	576.4122061	X1_3991917	X1	3991917	3991.917		
1	576.4122062	X1_3991951	X1	3991951	3991.951		
1	576.7819128	X1_4020212	X1	4020212	4020.212		
1	576.7819129	X1_4020235	X1	4020235	4020.235		
1	576.781913	X1_4020276	X1	4020276	4020.276		
1	576.7819131	X1_4022995	X1	4022995	4022.995		
1	576.7819132	X1_4028257	X1	4028257	4028.257		
1	576.7819133	X1_4030152	X1	4030152	4030.152		
1	576.7819134	X1_4030206	X1	4030206	4030.206		
1	576.7819135	X1_4030237	X1	4030237	4030.237		
1	576.7819136	X1_4030351	X1	4030351	4030.351		
1	576.7819137	X1_4030360	X1	4030360	4030.36		
1	576.7819138	X1_4030381	X1	4030381	4030.381		
1	576.7819139	X1_4030440	X1	4030440	4030.44		
1	576.781914	X1_4030540	X1	4030540	4030.54		
1	576.7819141	X1_4030564	X1	4030564	4030.564		
1	576.7819142	X1_4048222	X1	4048222	4048.222		
1	576.7819143	X1_4055947	X1	4055947	4055.947		
1	576.7819144	X1_4096746	X1	4096746	4096.746		
1	576.7819145	X1_4096782	X1	4096782	4096.782		
1	576.7819146	X1_4096803	X1	4096803	4096.803		
1	576.7819147	X1_4097100	X1	4097100	4097.1		
1	576.7819148	X1_4097334	X1	4097334	4097.334		
1	576.7819149	X1_4097436	X1	4097436	4097.436		
1	576.781915	X1_4097508	X1	4097508	4097.508		
1	576.7819151	X1_4097601	X1	4097601	4097.601		
1	576.7819152	X1_4098141	X1	4098141	4098.141		
1	576.7819153	X1_4098651	X1	4098651	4098.651		
1	576.7819154	X1_4105151	X1	4105151	4105.151		
1	576.7819155	X1_4105214	X1	4105214	4105.214		
1	576.7819156	X1_4105342	X1	4105342	4105.342		
1	576.7819157	X1_4105408	X1	4105408	4105.408		
1	576.7819158	X1_4105410	X1	4105410	4105.41		
1	576.7819159	X1_4105727	X1	4105727	4105.727		
1	576.781916	X1_4105872	X1	4105872	4105.872		
1	577.155052	X1_4111594	X1	4111594	4111.594		
1	577.1550521	X1_4111595	X1	4111595	4111.595		
1	577.1550522	X1_4111875	X1	4111875	4111.875		
1	577.1550523	X1_4111966	X1	4111966	4111.966		
1	577.1550524	X1_4111972	X1	4111972	4111.972		
1	577.1550525	X1_4111986	X1	4111986	4111.986		
1	577.1550526	X1_4111988	X1	4111988	4111.988		
1	577.1550527	X1_4111999	X1	4111999	4111.999		
1	577.5281887	X1_4112275	X1	4112275	4112.275		
1	577.5281888	X1_4112289	X1	4112289	4112.289		
1	577.5281889	X1_4112290	X1	4112290	4112.29		
1	577.528189	X1_4112356	X1	4112356	4112.356		
1	577.5281891	X1_4112357	X1	4112357	4112.357		
1	577.5281892	X1_4112576	X1	4112576	4112.576		
1	577.5281893	X1_4112602	X1	4112602	4112.602		
1	577.5281894	X1_4112609	X1	4112609	4112.609		
1	577.5281895	X1_4112692	X1	4112692	4112.692		
1	577.5281896	X1_4112829	X1	4112829	4112.829		
1	577.5281897	X1_4114404	X1	4114404	4114.404		
1	577.5281898	X1_4114416	X1	4114416	4114.416		
1	577.5281899	X1_4114467	X1	4114467	4114.467		
1	577.52819	X1_4114512	X1	4114512	4114.512		
1	577.5281901	X1_4114545	X1	4114545	4114.545		
1	577.5281902	X1_4114607	X1	4114607	4114.607		
1	577.5281903	X1_4120530	X1	4120530	4120.53		
1	577.5281904	X1_4130141	X1	4130141	4130.141		
1	577.5281905	X1_4131516	X1	4131516	4131.516		
1	577.5281906	X1_4134927	X1	4134927	4134.927		
1	577.5281907	X1_4137513	X1	4137513	4137.513		
1	577.5281908	X1_4139377	X1	4139377	4139.377		
1	577.5281909	X1_4141528	X1	4141528	4141.528		
1	577.528191	X1_4141545	X1	4141545	4141.545		
1	577.5281911	X1_4141636	X1	4141636	4141.636		
1	577.5281912	X1_4141951	X1	4141951	4141.951		
1	577.5281913	X1_4141993	X1	4141993	4141.993		
1	577.5281914	X1_4142212	X1	4142212	4142.212		
1	577.5281915	X1_4148829	X1	4148829	4148.829		
1	577.9013278	X1_4156917	X1	4156917	4156.917		
1	577.9013279	X1_4156932	X1	4156932	4156.932		
1	577.901328	X1_4156939	X1	4156939	4156.939		
1	577.9013281	X1_4156967	X1	4156967	4156.967		
1	577.9013282	X1_4156971	X1	4156971	4156.971		
1	577.9013283	X1_4157032	X1	4157032	4157.032		
1	577.9013284	X1_4157049	X1	4157049	4157.049		
1	577.9013285	X1_4157274	X1	4157274	4157.274		
1	578.2744647	X1_4157338	X1	4157338	4157.338		
1	578.2744648	X1_4157351	X1	4157351	4157.351		
1	578.2744649	X1_4157834	X1	4157834	4157.834		
1	578.274465	X1_4170009	X1	4170009	4170.009		
1	578.2744651	X1_4170191	X1	4170191	4170.191		
1	578.6476848	X1_4170916	X1	4170916	4170.916		
1	578.6476849	X1_4170919	X1	4170919	4170.919		
1	578.647685	X1_4170920	X1	4170920	4170.92		
1	578.6476851	X1_4170923	X1	4170923	4170.923		
1	578.6476852	X1_4170928	X1	4170928	4170.928		
1	578.6476853	X1_4170939	X1	4170939	4170.939		
1	578.6476854	X1_4170945	X1	4170945	4170.945		
1	578.6476855	X1_4170960	X1	4170960	4170.96		
1	578.6476856	X1_4170979	X1	4170979	4170.979		
1	579.0208879	X1_4179179	X1	4179179	4179.179		
1	579.020888	X1_4182662	X1	4182662	4182.662		
1	579.0208881	X1_4183385	X1	4183385	4183.385		
1	579.0208882	X1_4195027	X1	4195027	4195.027		
1	579.394152	X1_4209737	X1	4209737	4209.737		
1	579.3941521	X1_4209748	X1	4209748	4209.748		
1	579.3941522	X1_4209749	X1	4209749	4209.749		
1	579.3941523	X1_4209750	X1	4209750	4209.75		
1	579.7674332	X1_4210487	X1	4210487	4210.487		
1	579.7674333	X1_4210673	X1	4210673	4210.673		
1	579.7674334	X1_4210785	X1	4210785	4210.785		
1	579.7674335	X1_4215506	X1	4215506	4215.506		
1	579.7674336	X1_4215818	X1	4215818	4215.818		
1	579.7674337	X1_4216000	X1	4216000	4216		
1	579.7674338	X1_4216079	X1	4216079	4216.079		
1	579.7674339	X1_4216102	X1	4216102	4216.102		
1	579.767434	X1_4216130	X1	4216130	4216.13		
1	579.7674341	X1_4216131	X1	4216131	4216.131		
1	579.7674342	X1_4216139	X1	4216139	4216.139		
1	579.7674343	X1_4216272	X1	4216272	4216.272		
1	579.7674344	X1_4216313	X1	4216313	4216.313		
1	579.7674345	X1_4216474	X1	4216474	4216.474		
1	579.7674346	X1_4216559	X1	4216559	4216.559		
1	579.7674347	X1_4216616	X1	4216616	4216.616		
1	579.7674348	X1_4216740	X1	4216740	4216.74		
1	579.7674349	X1_4216766	X1	4216766	4216.766		
1	579.767435	X1_4216769	X1	4216769	4216.769		
1	579.7674351	X1_4216777	X1	4216777	4216.777		
1	579.7674352	X1_4216780	X1	4216780	4216.78		
1	579.7674353	X1_4217019	X1	4217019	4217.019		
1	579.7674354	X1_4217118	X1	4217118	4217.118		
1	579.7674355	X1_4217146	X1	4217146	4217.146		
1	579.7674356	X1_4217152	X1	4217152	4217.152		
1	579.7674357	X1_4217177	X1	4217177	4217.177		
1	579.7674358	X1_4224841	X1	4224841	4224.841		
1	579.7674359	X1_4228648	X1	4228648	4228.648		
1	579.767436	X1_4228674	X1	4228674	4228.674		
1	579.7674361	X1_4229167	X1	4229167	4229.167		
1	579.7674362	X1_4233072	X1	4233072	4233.072		
1	579.7674363	X1_4233073	X1	4233073	4233.073		
1	579.7674364	X1_4233482	X1	4233482	4233.482		
1	579.7674365	X1_4233696	X1	4233696	4233.696		
1	579.7674366	X1_4233697	X1	4233697	4233.697		
1	579.7674367	X1_4235411	X1	4235411	4235.411		
1	579.7674368	X1_4235984	X1	4235984	4235.984		
1	579.7674369	X1_4236841	X1	4236841	4236.841		
1	579.767437	X1_4237026	X1	4237026	4237.026		
1	579.7674371	X1_4237388	X1	4237388	4237.388		
1	579.7674372	X1_4237405	X1	4237405	4237.405		
1	579.7674373	X1_4237424	X1	4237424	4237.424		
1	579.7674374	X1_4237617	X1	4237617	4237.617		
1	579.7674375	X1_4237626	X1	4237626	4237.626		
1	579.7674376	X1_4237835	X1	4237835	4237.835		
1	579.7674377	X1_4237928	X1	4237928	4237.928		
1	579.7674378	X1_4237937	X1	4237937	4237.937		
1	579.7674379	X1_4237940	X1	4237940	4237.94		
1	579.767438	X1_4237946	X1	4237946	4237.946		
1	580.3286575	X1_4237982	X1	4237982	4237.982		
1	580.3286576	X1_4237985	X1	4237985	4237.985		
1	580.3286577	X1_4237988	X1	4237988	4237.988		
1	580.3286578	X1_4237991	X1	4237991	4237.991		
1	580.8898485	X1_4238006	X1	4238006	4238.006		
1	580.8898486	X1_4238009	X1	4238009	4238.009		
1	580.8898487	X1_4238021	X1	4238021	4238.021		
1	580.8898488	X1_4238039	X1	4238039	4238.039		
1	582.0244581	X1_4238099	X1	4238099	4238.099		
1	582.0244582	X1_4238108	X1	4238108	4238.108		
1	582.0244583	X1_4238114	X1	4238114	4238.114		
1	582.0244584	X1_4238126	X1	4238126	4238.126		
1	582.0244585	X1_4238129	X1	4238129	4238.129		
1	582.0244586	X1_4238132	X1	4238132	4238.132		
1	582.0244587	X1_4238133	X1	4238133	4238.133		
1	582.0244588	X1_4238135	X1	4238135	4238.135		
1	582.0244589	X1_4238138	X1	4238138	4238.138		
1	582.024459	X1_4238146	X1	4238146	4238.146		
1	582.0244591	X1_4238150	X1	4238150	4238.15		
1	582.0244592	X1_4238153	X1	4238153	4238.153		
1	582.0244593	X1_4238159	X1	4238159	4238.159		
1	582.0244594	X1_4238167	X1	4238167	4238.167		
1	582.0244595	X1_4238177	X1	4238177	4238.177		
1	582.0244596	X1_4238197	X1	4238197	4238.197		
1	583.5382107	X1_4241598	X1	4241598	4241.598		
1	583.5382108	X1_4241610	X1	4241610	4241.61		
1	583.5382109	X1_4241649	X1	4241649	4241.649		
1	583.538211	X1_4241666	X1	4241666	4241.666		
1	583.5382111	X1_4241727	X1	4241727	4241.727		
1	583.5382112	X1_4241834	X1	4241834	4241.834		
1	583.5382113	X1_4242254	X1	4242254	4242.254		
1	583.5382114	X1_4243928	X1	4243928	4243.928		
1	583.5382115	X1_4243931	X1	4243931	4243.931		
1	583.5382116	X1_4244288	X1	4244288	4244.288		
1	583.5382117	X1_4244448	X1	4244448	4244.448		
1	583.5382118	X1_4244449	X1	4244449	4244.449		
1	583.5382119	X1_4244450	X1	4244450	4244.45		
1	583.538212	X1_4244557	X1	4244557	4244.557		
1	583.5382121	X1_4244730	X1	4244730	4244.73		
1	583.5382122	X1_4245908	X1	4245908	4245.908		
1	583.5382123	X1_4245979	X1	4245979	4245.979		
1	583.5382124	X1_4246022	X1	4246022	4246.022		
1	583.5382125	X1_4246052	X1	4246052	4246.052		
1	583.5382126	X1_4246637	X1	4246637	4246.637		
1	583.5382127	X1_4246653	X1	4246653	4246.653		
1	583.5382128	X1_4246781	X1	4246781	4246.781		
1	583.5382129	X1_4246800	X1	4246800	4246.8		
1	583.538213	X1_4250803	X1	4250803	4250.803		
1	584.285391	X1_4263327	X1	4263327	4263.327		
1	585.4152578	X1_4268540	X1	4268540	4268.54		
1	585.4152579	X1_4268541	X1	4268541	4268.541		
1	585.415258	X1_4274505	X1	4274505	4274.505		
1	585.4152581	X1_4274798	X1	4274798	4274.798		
1	585.4152582	X1_4279032	X1	4279032	4279.032		
1	585.4152583	X1_4279057	X1	4279057	4279.057		
1	585.4152584	X1_4279207	X1	4279207	4279.207		
1	585.4152585	X1_4279345	X1	4279345	4279.345		
1	585.4152586	X1_4279367	X1	4279367	4279.367		
1	585.4152587	X1_4279495	X1	4279495	4279.495		
1	585.4152588	X1_4279498	X1	4279498	4279.498		
1	585.4152589	X1_4279589	X1	4279589	4279.589		
1	585.415259	X1_4279803	X1	4279803	4279.803		
1	585.4152591	X1_4280510	X1	4280510	4280.51		
1	585.788416	X1_4280679	X1	4280679	4280.679		
1	585.7884161	X1_4280688	X1	4280688	4280.688		
1	585.7884162	X1_4280699	X1	4280699	4280.699		
1	585.7884163	X1_4280939	X1	4280939	4280.939		
1	585.7884164	X1_4280940	X1	4280940	4280.94		
1	586.1615349	X1_4281017	X1	4281017	4281.017		
1	586.161535	X1_4284087	X1	4284087	4284.087		
1	588.0557412	X1_4293038	X1	4293038	4293.038		
1	588.0557413	X1_4293574	X1	4293574	4293.574		
1	588.0557414	X1_4293636	X1	4293636	4293.636		
1	588.0557415	X1_4293777	X1	4293777	4293.777		
1	588.0557416	X1_4293824	X1	4293824	4293.824		
1	588.4289047	X1_4294993	X1	4294993	4294.993		
1	588.4289048	X1_4295730	X1	4295730	4295.73		
1	588.4289049	X1_4295852	X1	4295852	4295.852		
1	588.428905	X1_4295895	X1	4295895	4295.895		
1	590.3230991	X1_4302236	X1	4302236	4302.236		
1	590.3230992	X1_4302253	X1	4302253	4302.253		
1	590.3230993	X1_4302446	X1	4302446	4302.446		
1	590.3230994	X1_4302485	X1	4302485	4302.485		
1	590.3230995	X1_4302563	X1	4302563	4302.563		
1	590.3230996	X1_4302809	X1	4302809	4302.809		
1	590.3230997	X1_4302863	X1	4302863	4302.863		
1	590.3230998	X1_4305131	X1	4305131	4305.131		
1	590.3230999	X1_4305145	X1	4305145	4305.145		
1	590.3231	X1_4305191	X1	4305191	4305.191		
1	590.3231001	X1_4305225	X1	4305225	4305.225		
1	590.3231002	X1_4305240	X1	4305240	4305.24		
1	590.3231003	X1_4305636	X1	4305636	4305.636		
1	590.3231004	X1_4306362	X1	4306362	4306.362		
1	590.3231005	X1_4306518	X1	4306518	4306.518		
1	590.3231006	X1_4307081	X1	4307081	4307.081		
1	590.3231007	X1_4312398	X1	4312398	4312.398		
1	590.3231008	X1_4312404	X1	4312404	4312.404		
1	590.3231009	X1_4312405	X1	4312405	4312.405		
1	590.323101	X1_4312415	X1	4312415	4312.415		
1	590.3231011	X1_4312450	X1	4312450	4312.45		
1	590.3231012	X1_4312504	X1	4312504	4312.504		
1	590.3231013	X1_4312540	X1	4312540	4312.54		
1	590.3231014	X1_4312575	X1	4312575	4312.575		
1	590.3231015	X1_4312599	X1	4312599	4312.599		
1	590.3231016	X1_4312618	X1	4312618	4312.618		
1	590.3231017	X1_4312627	X1	4312627	4312.627		
1	590.3231018	X1_4312669	X1	4312669	4312.669		
1	590.3231019	X1_4312699	X1	4312699	4312.699		
1	590.323102	X1_4312747	X1	4312747	4312.747		
1	590.3231021	X1_4312750	X1	4312750	4312.75		
1	590.3231022	X1_4312847	X1	4312847	4312.847		
1	590.3231023	X1_4312867	X1	4312867	4312.867		
1	590.3231024	X1_4312945	X1	4312945	4312.945		
1	590.3231025	X1_4312972	X1	4312972	4312.972		
1	590.3231026	X1_4313091	X1	4313091	4313.091		
1	590.3231027	X1_4313097	X1	4313097	4313.097		
1	590.3231028	X1_4313108	X1	4313108	4313.108		
1	590.3231029	X1_4313172	X1	4313172	4313.172		
1	590.323103	X1_4313188	X1	4313188	4313.188		
1	590.3231031	X1_4313239	X1	4313239	4313.239		
1	590.3231032	X1_4313242	X1	4313242	4313.242		
1	590.3231033	X1_4313245	X1	4313245	4313.245		
1	590.3231034	X1_4313281	X1	4313281	4313.281		
1	590.3231035	X1_4313283	X1	4313283	4313.283		
1	590.3231036	X1_4313286	X1	4313286	4313.286		
1	590.3231037	X1_4313339	X1	4313339	4313.339		
1	590.3231038	X1_4313365	X1	4313365	4313.365		
1	590.3231039	X1_4313386	X1	4313386	4313.386		
1	590.323104	X1_4313387	X1	4313387	4313.387		
1	591.8326525	X1_4330658	X1	4330658	4330.658		
1	591.8326526	X1_4332710	X1	4332710	4332.71		
1	591.8326527	X1_4332786	X1	4332786	4332.786		
1	591.8326528	X1_4332938	X1	4332938	4332.938		
1	591.8326529	X1_4332998	X1	4332998	4332.998		
1	591.832653	X1_4333014	X1	4333014	4333.014		
1	591.8326531	X1_4333052	X1	4333052	4333.052		
1	591.8326532	X1_4333206	X1	4333206	4333.206		
1	591.8326533	X1_4340832	X1	4340832	4340.832		
1	592.2057894	X1_4349549	X1	4349549	4349.549		
1	592.2057895	X1_4350387	X1	4350387	4350.387		
1	592.2057896	X1_4359360	X1	4359360	4359.36		
1	592.2057897	X1_4359374	X1	4359374	4359.374		
1	592.2057898	X1_4359397	X1	4359397	4359.397		
1	592.2057899	X1_4359902	X1	4359902	4359.902		
1	592.20579	X1_4359947	X1	4359947	4359.947		
1	592.2057901	X1_4360089	X1	4360089	4360.089		
1	592.2057902	X1_4360122	X1	4360122	4360.122		
1	592.2057903	X1_4360218	X1	4360218	4360.218		
1	592.2057904	X1_4360350	X1	4360350	4360.35		
1	592.2057905	X1_4364248	X1	4364248	4364.248		
1	592.2057906	X1_4364536	X1	4364536	4364.536		
1	592.2057907	X1_4364557	X1	4364557	4364.557		
1	592.2057908	X1_4364575	X1	4364575	4364.575		
1	592.2057909	X1_4364655	X1	4364655	4364.655		
1	592.205791	X1_4365464	X1	4365464	4365.464		
1	592.2057911	X1_4365488	X1	4365488	4365.488		
1	592.2057912	X1_4365512	X1	4365512	4365.512		
1	592.2057913	X1_4365536	X1	4365536	4365.536		
1	592.2057914	X1_4365582	X1	4365582	4365.582		
1	592.2057915	X1_4365605	X1	4365605	4365.605		
1	592.2057916	X1_4365660	X1	4365660	4365.66		
1	592.2057917	X1_4365680	X1	4365680	4365.68		
1	592.2057918	X1_4365806	X1	4365806	4365.806		
1	592.2057919	X1_4365812	X1	4365812	4365.812		
1	592.205792	X1_4365815	X1	4365815	4365.815		
1	592.2057921	X1_4365836	X1	4365836	4365.836		
1	592.2057922	X1_4365851	X1	4365851	4365.851		
1	592.2057923	X1_4365863	X1	4365863	4365.863		
1	592.2057924	X1_4365957	X1	4365957	4365.957		
1	592.2057925	X1_4366121	X1	4366121	4366.121		
1	592.2057926	X1_4366127	X1	4366127	4366.127		
1	592.2057927	X1_4366172	X1	4366172	4366.172		
1	592.2057928	X1_4366197	X1	4366197	4366.197		
1	592.2057929	X1_4366222	X1	4366222	4366.222		
1	592.205793	X1_4367718	X1	4367718	4367.718		
1	592.2057931	X1_4367957	X1	4367957	4367.957		
1	592.2057932	X1_4368047	X1	4368047	4368.047		
1	592.2057933	X1_4368055	X1	4368055	4368.055		
1	592.2057934	X1_4368124	X1	4368124	4368.124		
1	593.3368281	X1_4371200	X1	4371200	4371.2		
1	593.3368282	X1_4371203	X1	4371203	4371.203		
1	593.3368283	X1_4371206	X1	4371206	4371.206		
1	593.3368284	X1_4371212	X1	4371212	4371.212		
1	593.3368285	X1_4371215	X1	4371215	4371.215		
1	593.3368286	X1_4371218	X1	4371218	4371.218		
1	593.3368287	X1_4371221	X1	4371221	4371.221		
1	594.2757606	X1_4371239	X1	4371239	4371.239		
1	594.2757607	X1_4371287	X1	4371287	4371.287		
1	594.2757608	X1_4371304	X1	4371304	4371.304		
1	594.2757609	X1_4371305	X1	4371305	4371.305		
1	594.275761	X1_4371321	X1	4371321	4371.321		
1	594.2757611	X1_4371332	X1	4371332	4371.332		
1	595.2185609	X1_4371607	X1	4371607	4371.607		
1	595.218561	X1_4371609	X1	4371609	4371.609		
1	595.2185611	X1_4371630	X1	4371630	4371.63		
1	595.2185612	X1_4371636	X1	4371636	4371.636		
1	595.2185613	X1_4371641	X1	4371641	4371.641		
1	595.2185614	X1_4371646	X1	4371646	4371.646		
1	595.2185615	X1_4371653	X1	4371653	4371.653		
1	595.2185616	X1_4371656	X1	4371656	4371.656		
1	595.2185617	X1_4371659	X1	4371659	4371.659		
1	595.2185618	X1_4371662	X1	4371662	4371.662		
1	595.2185619	X1_4371672	X1	4371672	4371.672		
1	595.218562	X1_4371685	X1	4371685	4371.685		
1	596.3483414	X1_4371704	X1	4371704	4371.704		
1	596.3483415	X1_4371721	X1	4371721	4371.721		
1	596.3483416	X1_4371748	X1	4371748	4371.748		
1	596.3483417	X1_4371762	X1	4371762	4371.762		
1	596.3483418	X1_4371841	X1	4371841	4371.841		
1	596.3483419	X1_4371850	X1	4371850	4371.85		
1	596.7219473	X1_4371861	X1	4371861	4371.861		
1	596.7219474	X1_4371874	X1	4371874	4371.874		
1	596.7219475	X1_4371876	X1	4371876	4371.876		
1	596.7219476	X1_4371877	X1	4371877	4371.877		
1	596.7219477	X1_4371900	X1	4371900	4371.9		
1	597.4715141	X1_4371972	X1	4371972	4371.972		
1	597.4715142	X1_4371979	X1	4371979	4371.979		
1	597.4715143	X1_4372113	X1	4372113	4372.113		
1	597.4715144	X1_4372754	X1	4372754	4372.754		
1	597.4715145	X1_4379155	X1	4379155	4379.155		
1	597.4715146	X1_4379302	X1	4379302	4379.302		
1	597.4715147	X1_4379400	X1	4379400	4379.4		
1	597.4715148	X1_4379489	X1	4379489	4379.489		
1	597.4715149	X1_4379522	X1	4379522	4379.522		
1	597.471515	X1_4379647	X1	4379647	4379.647		
1	597.4715151	X1_4379712	X1	4379712	4379.712		
1	597.4715152	X1_4379776	X1	4379776	4379.776		
1	597.4715153	X1_4399404	X1	4399404	4399.404		
1	597.4715154	X1_4402655	X1	4402655	4402.655		
1	597.4715155	X1_4402677	X1	4402677	4402.677		
1	598.2206576	X1_4407255	X1	4407255	4407.255		
1	598.2206577	X1_4407282	X1	4407282	4407.282		
1	598.2206578	X1_4407288	X1	4407288	4407.288		
1	598.2206579	X1_4407290	X1	4407290	4407.29		
1	598.220658	X1_4407312	X1	4407312	4407.312		
1	599.3485903	X1_4420399	X1	4420399	4420.399		
1	599.3485904	X1_4420978	X1	4420978	4420.978		
1	599.3485905	X1_4421386	X1	4421386	4421.386		
1	599.3485906	X1_4421397	X1	4421397	4421.397		
1	599.3485907	X1_4421401	X1	4421401	4421.401		
1	599.3485908	X1_4421414	X1	4421414	4421.414		
1	599.3485909	X1_4421417	X1	4421417	4421.417		
1	599.348591	X1_4421419	X1	4421419	4421.419		
1	599.3485911	X1_4421429	X1	4421429	4421.429		
1	599.3485912	X1_4421444	X1	4421444	4421.444		
1	599.3485913	X1_4421449	X1	4421449	4421.449		
1	599.3485914	X1_4421450	X1	4421450	4421.45		
1	599.3485915	X1_4421461	X1	4421461	4421.461		
1	599.3485916	X1_4421468	X1	4421468	4421.468		
1	599.3485917	X1_4421471	X1	4421471	4421.471		
1	599.3485918	X1_4421478	X1	4421478	4421.478		
