chr pos.cM loci Xchr pos.bp pos.Kb
2 289.818320355441 X2_2500684 X2 2500684 2500.684
2 289.818320455441 X2_2500737 X2 2500737 2500.737
2 289.818320555441 X2_2500805 X2 2500805 2500.805
2 289.818320655441 X2_2500829 X2 2500829 2500.829
2 289.818320755441 X2_2500931 X2 2500931 2500.931
2 289.818320855441 X2_2500944 X2 2500944 2500.944
2 289.818320955441 X2_2500948 X2 2500948 2500.948
2 289.818321055441 X2_2501056 X2 2501056 2501.056
2 289.818321155441 X2_2501240 X2 2501240 2501.24
2 289.818321255441 X2_2501487 X2 2501487 2501.487
2 289.818321355441 X2_2501716 X2 2501716 2501.716
2 289.818321455441 X2_2501770 X2 2501770 2501.77
2 289.818321555441 X2_2501820 X2 2501820 2501.82
2 289.818321655441 X2_2501953 X2 2501953 2501.953
2 289.818321755441 X2_2502301 X2 2502301 2502.301
2 289.818321855441 X2_2502585 X2 2502585 2502.585
2 289.818321955441 X2_2502885 X2 2502885 2502.885
2 289.818322055441 X2_2502933 X2 2502933 2502.933
2 289.818322155441 X2_2503730 X2 2503730 2503.73
2 289.818322255441 X2_2503793 X2 2503793 2503.793
2 289.818322355441 X2_2504234 X2 2504234 2504.234
2 289.818322455441 X2_2513414 X2 2513414 2513.414
2 289.818322555441 X2_2538528 X2 2538528 2538.528
2 289.818322655441 X2_2538538 X2 2538538 2538.538
2 289.818322755441 X2_2538589 X2 2538589 2538.589
2 289.818322855441 X2_2538618 X2 2538618 2538.618
2 289.818322955441 X2_2538680 X2 2538680 2538.68
2 289.818323055441 X2_2538687 X2 2538687 2538.687
2 289.818323155441 X2_2543580 X2 2543580 2543.58
2 289.818323255441 X2_2543652 X2 2543652 2543.652
2 289.818323355441 X2_2543819 X2 2543819 2543.819
2 289.818323455441 X2_2543988 X2 2543988 2543.988
2 289.818323555441 X2_2544000 X2 2544000 2544
2 289.818323655441 X2_2544024 X2 2544024 2544.024
2 289.818323755441 X2_2544049 X2 2544049 2544.049
2 289.818323855441 X2_2544126 X2 2544126 2544.126
2 289.818323955441 X2_2544174 X2 2544174 2544.174
2 289.818324055441 X2_2544198 X2 2544198 2544.198
2 289.818324155441 X2_2549271 X2 2549271 2549.271
2 289.818324255441 X2_2549524 X2 2549524 2549.524
2 289.818324355441 X2_2549533 X2 2549533 2549.533
2 289.818324455441 X2_2555213 X2 2555213 2555.213
2 289.818324555441 X2_2555215 X2 2555215 2555.215
2 289.818324655441 X2_2555782 X2 2555782 2555.782
2 289.818324755441 X2_2555788 X2 2555788 2555.788
2 289.818324855441 X2_2556315 X2 2556315 2556.315
2 289.818324955441 X2_2556319 X2 2556319 2556.319
2 290.1741968417 X2_2560346 X2 2560346 2560.346
2 290.1741969417 X2_2560376 X2 2560376 2560.376
2 290.1741970417 X2_2560424 X2 2560424 2560.424
2 290.1741971417 X2_2560442 X2 2560442 2560.442
2 290.1741972417 X2_2560445 X2 2560445 2560.445
2 290.1741973417 X2_2560451 X2 2560451 2560.451
2 290.1741974417 X2_2560454 X2 2560454 2560.454
2 290.1741975417 X2_2560457 X2 2560457 2560.457
2 290.1741976417 X2_2560460 X2 2560460 2560.46
2 290.1741977417 X2_2560466 X2 2560466 2560.466
2 290.1741978417 X2_2560469 X2 2560469 2560.469
2 290.1741979417 X2_2560475 X2 2560475 2560.475
2 290.1741980417 X2_2560512 X2 2560512 2560.512
2 290.1741981417 X2_2560513 X2 2560513 2560.513
2 290.1741982417 X2_2568205 X2 2568205 2568.205
2 290.1741983417 X2_2568467 X2 2568467 2568.467
2 290.1741984417 X2_2568544 X2 2568544 2568.544
2 290.1741985417 X2_2568853 X2 2568853 2568.853
2 290.1741986417 X2_2568855 X2 2568855 2568.855
2 290.1741987417 X2_2568860 X2 2568860 2568.86
2 290.1741988417 X2_2570922 X2 2570922 2570.922
2 290.1741989417 X2_2571716 X2 2571716 2571.716
2 290.1741990417 X2_2571748 X2 2571748 2571.748
2 290.1741991417 X2_2573793 X2 2573793 2573.793
2 290.1741992417 X2_2573817 X2 2573817 2573.817
2 290.1741993417 X2_2574123 X2 2574123 2574.123
2 290.1741994417 X2_2574215 X2 2574215 2574.215
2 290.1741995417 X2_2574345 X2 2574345 2574.345
2 290.1741996417 X2_2576383 X2 2576383 2576.383
2 290.530080665327 X2_2576681 X2 2576681 2576.681
2 290.530080765327 X2_2577666 X2 2577666 2577.666
2 290.530080865327 X2_2577668 X2 2577668 2577.668
2 290.530080965327 X2_2577674 X2 2577674 2577.674
2 290.530081065327 X2_2577686 X2 2577686 2577.686
2 290.530081165327 X2_2577687 X2 2577687 2577.687
2 290.530081265327 X2_2577690 X2 2577690 2577.69
2 290.530081365327 X2_2577693 X2 2577693 2577.693
2 290.530081465327 X2_2577696 X2 2577696 2577.696
2 290.530081565327 X2_2577710 X2 2577710 2577.71
2 290.885971468166 X2_2577729 X2 2577729 2577.729
2 290.885971568166 X2_2577731 X2 2577731 2577.731
2 290.885971668166 X2_2578069 X2 2578069 2578.069
2 290.885971768166 X2_2578153 X2 2578153 2578.153
2 290.885971868166 X2_2578168 X2 2578168 2578.168
2 290.885971968166 X2_2578234 X2 2578234 2578.234
2 290.885972068166 X2_2578250 X2 2578250 2578.25
2 290.885972168166 X2_2578956 X2 2578956 2578.956
2 291.242012150313 X2_2578978 X2 2578978 2578.978
2 291.242012250313 X2_2579038 X2 2579038 2579.038
2 291.242012350313 X2_2579050 X2 2579050 2579.05
2 291.242012450313 X2_2579053 X2 2579053 2579.053
2 291.598052432116 X2_2579192 X2 2579192 2579.192
2 291.598052532116 X2_2579271 X2 2579271 2579.271
2 291.598052632116 X2_2579280 X2 2579280 2579.28
2 291.598052732116 X2_2579289 X2 2579289 2579.289
2 291.598052832116 X2_2585494 X2 2585494 2585.494
2 291.598052932116 X2_2586420 X2 2586420 2586.42
2 291.598053032116 X2_2586433 X2 2586433 2586.433
2 291.598053132116 X2_2586486 X2 2586486 2586.486
2 291.598053232116 X2_2586498 X2 2586498 2586.498
2 291.598053332116 X2_2586499 X2 2586499 2586.499
2 291.598053432116 X2_2586657 X2 2586657 2586.657
2 291.598053532116 X2_2587015 X2 2587015 2587.015
2 291.598053632116 X2_2587036 X2 2587036 2587.036
2 291.598053732116 X2_2587143 X2 2587143 2587.143
2 291.598053832116 X2_2587158 X2 2587158 2587.158
2 291.598053932116 X2_2587166 X2 2587166 2587.166
2 291.953925822999 X2_2596813 X2 2596813 2596.813
2 291.953925922999 X2_2596989 X2 2596989 2596.989
2 291.953926022999 X2_2598200 X2 2598200 2598.2
2 291.953926122999 X2_2598240 X2 2598240 2598.24
2 291.953926222999 X2_2598316 X2 2598316 2598.316
2 291.953926322999 X2_2598559 X2 2598559 2598.559
2 291.953926422999 X2_2607446 X2 2607446 2607.446
2 291.953926522999 X2_2607484 X2 2607484 2607.484
2 291.953926622999 X2_2611413 X2 2611413 2611.413
2 291.953926722999 X2_2611436 X2 2611436 2611.436
2 291.953926822999 X2_2611655 X2 2611655 2611.655
2 291.953926922999 X2_2611685 X2 2611685 2611.685
2 291.953927022999 X2_2611709 X2 2611709 2611.709
2 292.309798908962 X2_2615502 X2 2615502 2615.502
2 292.309799008962 X2_2615652 X2 2615652 2615.652
2 292.309799108962 X2_2615996 X2 2615996 2615.996
2 292.309799208962 X2_2618748 X2 2618748 2618.748
2 292.309799308962 X2_2618828 X2 2618828 2618.828
2 293.733365941396 X2_2633932 X2 2633932 2633.932
2 293.733366041396 X2_2634005 X2 2634005 2634.005
2 294.08949096566 X2_2634484 X2 2634484 2634.484
2 294.08949106566 X2_2645096 X2 2645096 2645.096
2 294.08949116566 X2_2648352 X2 2648352 2648.352
2 294.08949126566 X2_2651651 X2 2651651 2651.651
2 294.08949136566 X2_2656749 X2 2656749 2656.749
2 294.08949146566 X2_2657781 X2 2657781 2657.781
2 294.08949156566 X2_2657844 X2 2657844 2657.844
2 294.08949166566 X2_2658011 X2 2658011 2658.011
2 294.08949176566 X2_2658084 X2 2658084 2658.084
2 294.08949186566 X2_2658261 X2 2658261 2658.261
2 294.08949196566 X2_2658338 X2 2658338 2658.338
2 294.08949206566 X2_2658349 X2 2658349 2658.349
2 294.08949216566 X2_2658471 X2 2658471 2658.471
2 294.08949226566 X2_2658537 X2 2658537 2658.537
2 294.08949236566 X2_2658596 X2 2658596 2658.596
2 294.08949246566 X2_2658714 X2 2658714 2658.714
2 294.08949256566 X2_2658774 X2 2658774 2658.774
2 294.08949266566 X2_2658849 X2 2658849 2658.849
2 294.08949276566 X2_2659190 X2 2659190 2659.19
2 294.08949286566 X2_2661065 X2 2661065 2661.065
2 294.08949296566 X2_2661223 X2 2661223 2661.223
2 294.08949306566 X2_2667548 X2 2667548 2667.548
2 294.08949316566 X2_2667638 X2 2667638 2667.638
2 294.08949326566 X2_2667641 X2 2667641 2667.641
2 294.08949336566 X2_2667831 X2 2667831 2667.831
2 294.08949346566 X2_2667868 X2 2667868 2667.868
2 294.08949356566 X2_2667928 X2 2667928 2667.928
2 294.08949366566 X2_2672715 X2 2672715 2672.715
2 294.08949376566 X2_2673022 X2 2673022 2673.022
2 294.08949386566 X2_2673397 X2 2673397 2673.397
2 294.08949396566 X2_2673403 X2 2673403 2673.403
2 294.08949406566 X2_2675471 X2 2675471 2675.471
2 294.08949416566 X2_2675933 X2 2675933 2675.933
2 294.08949426566 X2_2676811 X2 2676811 2676.811
2 294.08949436566 X2_2676914 X2 2676914 2676.914
2 294.08949446566 X2_2677079 X2 2677079 2677.079
2 294.08949456566 X2_2677081 X2 2677081 2677.081
2 294.08949466566 X2_2677093 X2 2677093 2677.093
2 294.08949476566 X2_2677353 X2 2677353 2677.353
2 294.08949486566 X2_2677373 X2 2677373 2677.373
2 294.08949496566 X2_2677542 X2 2677542 2677.542
2 294.08949506566 X2_2677590 X2 2677590 2677.59
2 294.08949516566 X2_2677624 X2 2677624 2677.624
2 294.08949526566 X2_2677639 X2 2677639 2677.639
2 294.08949536566 X2_2680738 X2 2680738 2680.738
2 294.08949546566 X2_2680967 X2 2680967 2680.967
2 297.64854295109 X2_2776375 X2 2776375 2776.375
2 297.64854305109 X2_2776394 X2 2776394 2776.394
2 297.64854315109 X2_2776441 X2 2776441 2776.441
2 297.64854325109 X2_2776485 X2 2776485 2776.485
2 297.64854335109 X2_2776518 X2 2776518 2776.518
2 298.00474403635 X2_2777347 X2 2777347 2777.347
2 298.00474413635 X2_2777396 X2 2777396 2777.396
2 298.00474423635 X2_2777594 X2 2777594 2777.594
2 298.00474433635 X2_2777817 X2 2777817 2777.817
2 298.00474443635 X2_2777824 X2 2777824 2777.824
2 298.00474453635 X2_2777829 X2 2777829 2777.829
2 298.00474463635 X2_2777896 X2 2777896 2777.896
2 298.00474473635 X2_2777929 X2 2777929 2777.929
2 298.00474483635 X2_2778447 X2 2778447 2778.447
2 298.00474493635 X2_2778457 X2 2778457 2778.457
2 298.00474503635 X2_2778514 X2 2778514 2778.514
2 298.00474513635 X2_2778652 X2 2778652 2778.652
2 298.00474523635 X2_2785614 X2 2785614 2785.614
2 298.00474533635 X2_2785633 X2 2785633 2785.633
2 298.00474543635 X2_2785703 X2 2785703 2785.703
2 298.00474553635 X2_2786046 X2 2786046 2786.046
2 298.00474563635 X2_2786401 X2 2786401 2786.401
2 298.00474573635 X2_2786405 X2 2786405 2786.405
2 298.00474583635 X2_2786432 X2 2786432 2786.432
2 298.00474593635 X2_2786445 X2 2786445 2786.445
2 298.00474603635 X2_2786486 X2 2786486 2786.486
2 298.00474613635 X2_2788576 X2 2788576 2788.576
2 298.00474623635 X2_2788584 X2 2788584 2788.584
2 298.00474633635 X2_2788586 X2 2788586 2788.586
2 298.00474643635 X2_2788607 X2 2788607 2788.607
2 298.00474653635 X2_2788632 X2 2788632 2788.632
2 298.00474663635 X2_2788637 X2 2788637 2788.637
2 298.00474673635 X2_2788649 X2 2788649 2788.649
2 298.00474683635 X2_2788669 X2 2788669 2788.669
2 298.00474693635 X2_2788686 X2 2788686 2788.686
2 298.00474703635 X2_2788692 X2 2788692 2788.692
2 298.00474713635 X2_2788695 X2 2788695 2788.695
2 298.360673921669 X2_2806753 X2 2806753 2806.753
2 298.360674021669 X2_2807838 X2 2807838 2807.838
2 298.360674121669 X2_2807844 X2 2807844 2807.844
2 298.360674221669 X2_2807847 X2 2807847 2807.847
2 298.360674321669 X2_2807929 X2 2807929 2807.929
2 298.360674421669 X2_2809088 X2 2809088 2809.088
2 298.360674521669 X2_2809139 X2 2809139 2809.139
2 298.360674621669 X2_2809142 X2 2809142 2809.142
2 298.360674721669 X2_2809145 X2 2809145 2809.145
2 298.360674821669 X2_2809147 X2 2809147 2809.147
2 298.360674921669 X2_2809151 X2 2809151 2809.151
2 298.360675021669 X2_2809163 X2 2809163 2809.163
2 299.428345349454 X2_2815459 X2 2815459 2815.459
2 299.428345449454 X2_2819557 X2 2819557 2819.557
2 299.428345549454 X2_2819593 X2 2819593 2819.593
2 299.428345649454 X2_2819597 X2 2819597 2819.597
2 299.428345749454 X2_2819598 X2 2819598 2819.598
2 299.428345849454 X2_2819750 X2 2819750 2819.75
2 299.428345949454 X2_2819768 X2 2819768 2819.768
2 299.428346049454 X2_2820105 X2 2820105 2820.105
2 299.428346149454 X2_2820143 X2 2820143 2820.143
2 299.428346249454 X2_2820238 X2 2820238 2820.238
2 299.428346349454 X2_2820249 X2 2820249 2820.249
2 299.428346449454 X2_2820253 X2 2820253 2820.253
2 299.428346549454 X2_2820288 X2 2820288 2820.288
2 299.428346649454 X2_2820347 X2 2820347 2820.347
2 299.428346749454 X2_2820579 X2 2820579 2820.579
2 299.428346849454 X2_2820688 X2 2820688 2820.688
2 299.428346949454 X2_2820738 X2 2820738 2820.738
2 304.054681469279 X2_2916993 X2 2916993 2916.993
2 304.054681569279 X2_2921577 X2 2921577 2921.577
2 304.054681669279 X2_2922492 X2 2922492 2922.492
2 304.054681769279 X2_2922975 X2 2922975 2922.975
2 304.766425543337 X2_2953969 X2 2953969 2953.969
2 304.766425643337 X2_2954490 X2 2954490 2954.49
2 304.766425743337 X2_2966484 X2 2966484 2966.484
2 305.478169557687 X2_2966849 X2 2966849 2966.849
2 305.478169657687 X2_2966851 X2 2966851 2966.851
2 305.478169757687 X2_2967086 X2 2967086 2967.086
2 305.478169857687 X2_2967328 X2 2967328 2967.328
2 305.834877475402 X2_2969480 X2 2969480 2969.48
2 306.191362529668 X2_2970566 X2 2970566 2970.566
2 306.547246823894 X2_2970603 X2 2970603 2970.603
2 306.547246923894 X2_2970666 X2 2970666 2970.666
2 306.547247023894 X2_2971305 X2 2971305 2971.305
2 306.547247123894 X2_2971735 X2 2971735 2971.735
2 306.547247223894 X2_2971872 X2 2971872 2971.872
2 306.547247323894 X2_2971940 X2 2971940 2971.94
2 306.547247423894 X2_2971974 X2 2971974 2971.974
2 306.547247523894 X2_2971987 X2 2971987 2971.987
2 306.547247623894 X2_2972288 X2 2972288 2972.288
2 306.547247723894 X2_2972348 X2 2972348 2972.348
2 306.547247823894 X2_2972366 X2 2972366 2972.366
2 306.547247923894 X2_2972375 X2 2972375 2972.375
2 306.903119710561 X2_2972900 X2 2972900 2972.9
2 306.903119810561 X2_2973211 X2 2973211 2973.211
2 306.903119910561 X2_2973288 X2 2973288 2973.288
2 306.903120010561 X2_2977181 X2 2977181 2977.181
2 306.903120110561 X2_2977440 X2 2977440 2977.44
2 306.903120210561 X2_2983643 X2 2983643 2983.643
2 306.903120310561 X2_2985951 X2 2985951 2985.951
2 306.903120410561 X2_2987404 X2 2987404 2987.404
2 306.903120510561 X2_2987587 X2 2987587 2987.587
2 306.903120610561 X2_2992272 X2 2992272 2992.272
2 306.903120710561 X2_3004892 X2 3004892 3004.892
2 306.903120810561 X2_3004932 X2 3004932 3004.932
2 312.597147852522 X2_3018170 X2 3018170 3018.17
2 312.597147952522 X2_3018218 X2 3018218 3018.218
2 312.597148052522 X2_3018219 X2 3018219 3018.219
2 312.597148152522 X2_3018226 X2 3018226 3018.226
2 312.597148252522 X2_3018376 X2 3018376 3018.376
2 312.597148352522 X2_3018405 X2 3018405 3018.405
2 312.597148452522 X2_3018439 X2 3018439 3018.439
2 312.953110754619 X2_3018456 X2 3018456 3018.456
2 312.953110854619 X2_3018463 X2 3018463 3018.463
2 312.953110954619 X2_3018481 X2 3018481 3018.481
2 312.953111054619 X2_3018496 X2 3018496 3018.496
2 312.953111154619 X2_3018498 X2 3018498 3018.498
2 312.953111254619 X2_3018510 X2 3018510 3018.51
2 312.953111354619 X2_3018519 X2 3018519 3018.519
2 313.308996862184 X2_3018537 X2 3018537 3018.537
2 313.308996962184 X2_3018549 X2 3018549 3018.549
2 313.308997062184 X2_3018570 X2 3018570 3018.57
2 313.308997162184 X2_3018585 X2 3018585 3018.585
2 313.308997262184 X2_3018791 X2 3018791 3018.791
2 313.308997362184 X2_3018825 X2 3018825 3018.825
2 313.308997462184 X2_3018870 X2 3018870 3018.87
2 313.308997562184 X2_3019049 X2 3019049 3019.049
2 314.376658001828 X2_3019252 X2 3019252 3019.252
2 314.376658101828 X2_3019253 X2 3019253 3019.253
2 314.376658201828 X2_3019259 X2 3019259 3019.259
2 314.376658301828 X2_3020489 X2 3020489 3020.489
2 314.376658401828 X2_3021995 X2 3021995 3021.995
2 314.376658501828 X2_3022114 X2 3022114 3022.114
2 314.376658601828 X2_3022173 X2 3022173 3022.173
2 315.522296715626 X2_3050328 X2 3050328 3050.328
2 315.522296815626 X2_3050343 X2 3050343 3050.343
2 315.522296915626 X2_3050355 X2 3050355 3050.355
2 315.522297015625 X2_3050370 X2 3050370 3050.37
2 315.522297115626 X2_3050398 X2 3050398 3050.398
2 316.265375609304 X2_3050702 X2 3050702 3050.702
2 320.440984140084 X2_3059452 X2 3059452 3059.452
2 320.440984240083 X2_3059730 X2 3059730 3059.73
2 320.440984340084 X2_3068939 X2 3068939 3068.939
2 320.440984440084 X2_3068944 X2 3068944 3068.944
2 320.440984540083 X2_3068947 X2 3068947 3068.947
2 320.440984640084 X2_3068968 X2 3068968 3068.968
2 320.440984740083 X2_3068995 X2 3068995 3068.995
2 320.440984840084 X2_3069005 X2 3069005 3069.005
2 320.440984940084 X2_3069028 X2 3069028 3069.028
2 320.440985040083 X2_3069091 X2 3069091 3069.091
2 320.440985140084 X2_3069092 X2 3069092 3069.092
2 320.440985240083 X2_3069124 X2 3069124 3069.124
2 320.440985340084 X2_3069131 X2 3069131 3069.131
2 320.440985440084 X2_3069144 X2 3069144 3069.144
2 320.440985540083 X2_3069652 X2 3069652 3069.652
2 320.440985640084 X2_3069746 X2 3069746 3069.746
2 320.440985740083 X2_3069751 X2 3069751 3069.751
2 320.440985840083 X2_3069970 X2 3069970 3069.97
2 320.440985940084 X2_3070090 X2 3070090 3070.09
2 320.440986040083 X2_3071158 X2 3071158 3071.158
2 320.440986140084 X2_3073861 X2 3073861 3073.861
2 320.440986240083 X2_3073863 X2 3073863 3073.863
2 320.440986340083 X2_3074006 X2 3074006 3074.006
2 320.440986440084 X2_3084114 X2 3084114 3084.114
2 320.440986540083 X2_3086008 X2 3086008 3086.008
2 320.440986640084 X2_3086774 X2 3086774 3086.774
2 320.440986740084 X2_3092263 X2 3092263 3092.263
2 320.440986840083 X2_3092264 X2 3092264 3092.264
2 320.440986940084 X2_3092572 X2 3092572 3092.572
2 320.440987040083 X2_3092899 X2 3092899 3092.899
2 320.440987140084 X2_3093145 X2 3093145 3093.145
2 320.440987240084 X2_3111477 X2 3111477 3111.477
2 320.440987340083 X2_3111533 X2 3111533 3111.533
2 320.440987440084 X2_3111781 X2 3111781 3111.781
2 320.440987540083 X2_3111853 X2 3111853 3111.853
2 320.440987640084 X2_3111925 X2 3111925 3111.925
2 320.440987740084 X2_3113716 X2 3113716 3113.716
2 320.440987840083 X2_3113977 X2 3113977 3113.977
2 321.153722381146 X2_3114338 X2 3114338 3114.338
2 321.153722481146 X2_3114341 X2 3114341 3114.341
2 321.153722581146 X2_3114344 X2 3114344 3114.344
2 321.153722681145 X2_3114383 X2 3114383 3114.383
2 321.866457287123 X2_3119144 X2 3119144 3119.144
2 321.866457387123 X2_3119171 X2 3119171 3119.171
2 321.866457487123 X2_3119182 X2 3119182 3119.182
2 321.866457587123 X2_3119297 X2 3119297 3119.297
2 321.866457687123 X2_3119332 X2 3119332 3119.332
2 321.866457787123 X2_3119345 X2 3119345 3119.345
2 321.866457887123 X2_3119367 X2 3119367 3119.367
2 321.866457987123 X2_3119411 X2 3119411 3119.411
2 321.866458087123 X2_3119472 X2 3119472 3119.472
2 321.866458187123 X2_3119561 X2 3119561 3119.561
2 321.866458287123 X2_3119565 X2 3119565 3119.565
2 321.866458387123 X2_3119578 X2 3119578 3119.578
2 321.866458487123 X2_3119579 X2 3119579 3119.579
2 321.866458587123 X2_3119654 X2 3119654 3119.654
2 321.866458687123 X2_3119721 X2 3119721 3119.721
2 321.866458787123 X2_3119732 X2 3119732 3119.732
2 321.866458887123 X2_3119783 X2 3119783 3119.783
2 321.866458987123 X2_3119813 X2 3119813 3119.813
2 321.866459087123 X2_3119924 X2 3119924 3119.924
2 324.001801563435 X2_3147077 X2 3147077 3147.077
2 324.001801663435 X2_3147152 X2 3147152 3147.152
2 324.001801763435 X2_3147159 X2 3147159 3147.159
2 324.001801863435 X2_3147173 X2 3147173 3147.173
2 324.357784878712 X2_3178004 X2 3178004 3178.004
2 324.357784978712 X2_3178452 X2 3178452 3178.452
2 324.357785078712 X2_3196146 X2 3196146 3196.146
2 324.357785178712 X2_3203571 X2 3203571 3203.571
2 324.357785278712 X2_3204430 X2 3204430 3204.43
2 324.357785378712 X2_3222788 X2 3222788 3222.788
2 324.357785478712 X2_3223528 X2 3223528 3223.528
2 324.357785578712 X2_3227799 X2 3227799 3227.799
2 324.357785678712 X2_3229193 X2 3229193 3229.193
2 324.357785778712 X2_3229250 X2 3229250 3229.25
2 324.357785878712 X2_3229935 X2 3229935 3229.935
2 324.357785978712 X2_3246180 X2 3246180 3246.18
2 324.357786078712 X2_3246183 X2 3246183 3246.183
2 324.713739711682 X2_3246203 X2 3246203 3246.203
2 324.713739811682 X2_3246204 X2 3246204 3246.204
2 324.713739911682 X2_3246210 X2 3246210 3246.21
2 324.713740011682 X2_3246225 X2 3246225 3246.225
2 324.713740111682 X2_3246251 X2 3246251 3246.251
2 324.713740211682 X2_3246267 X2 3246267 3246.267
2 324.713740311682 X2_3246273 X2 3246273 3246.273
2 324.713740411682 X2_3246279 X2 3246279 3246.279
2 324.713740511682 X2_3246282 X2 3246282 3246.282
2 324.713740611682 X2_3246285 X2 3246285 3246.285
2 325.069693945735 X2_3246375 X2 3246375 3246.375
2 325.069694045735 X2_3246381 X2 3246381 3246.381
